	Station	Elevation	Longitude	Latitude	Gravity	g_norm	delta_obs	g_abs_pred	g_norm_pred	delta_pred	residuos
726	739	119.04	-47.456	-5.556	978008.142	978044.1778075619	-36.03580756194424	978001.9928496	978044.1778075619	-42.18495796190109	6.149150399956852
727	740	110.34	-47.4767	-5.5566	978010.9240000001	978046.8744325995	-35.95043259940576	978005.2208208999	978046.8744325995	-41.65361169958487	5.7031791001791134
728	741	115.431	-47.5041	-5.5627	978014.3520000001	978045.4085576315	-31.05655763146933	978005.4289355999	978045.4085576315	-39.979622031678446	8.923064400209114
729	742	118.039	-47.5215	-5.5585	978015.3	978044.5303063979	-29.230306397890672	978006.350167	978044.5303063979	-38.18013939796947	8.949833000078797
730	743	131.361	-47.5406	-5.5536	978014.672	978040.3319306262	-25.65993062616326	978004.7467303001	978040.3319306262	-35.58520032605156	9.925269699888304
731	744	141.03	-47.5607	-5.5515	978015.686	978037.3101179582	-21.624117958243005	978004.9646165001	978037.3101179582	-32.34550145815592	10.721383499912918
732	745	170.695	-47.5784	-5.5549	978010.027	978028.209984584	-18.182984584011137	977998.9031775999	978028.209984584	-29.306806984124705	11.123822400113568
733	746	161.167	-47.593	-5.5667	978014.069	978031.3568967484	-17.287896748399362	978004.4690261999	978031.3568967484	-26.887870548525825	9.599973800126463
734	747	182.12599999999998	-47.6063	-5.5793	978008.975	978025.1053002	-16.130300200078636	978000.1750142999	978025.1053002	-24.93028590013273	8.799985700054094
735	748	189.248	-47.6178	-5.5909	978007.859	978023.1089137776	-15.249913777573965	977999.6285854001	978023.1089137776	-23.480328377569094	8.230414599995129
736	749	201.922	-47.6313	-5.6039	978005.052	978019.4233093022	-14.371309302165173	977997.3292036	978019.4233093022	-22.094105702242814	7.722796400077641
737	750	168.69799999999998	-47.6505	-5.6013	978012.845	978029.6356416034	-16.790641603409313	978008.6530809	978029.6356416034	-20.982560703414492	4.19191910000518
738	751	165.678	-47.6686	-5.5979	978014.247	978030.5085587786	-16.261558778584003	978010.1643593999	978030.5085587786	-20.34419937862549	4.082640600041486
739	752	158.954	-47.6891	-5.594	978017.823	978032.5163877116	-14.693387711653486	978012.7420827	978032.5163877116	-19.774305011611432	5.080917299957946
740	753	165.075	-47.7033	-5.5918	978018.931	978030.5880542881	-11.657054288079962	978011.2389869	978030.5880542881	-19.349067388102412	7.69201310002245
741	754	202.076	-47.7226	-5.5912	978012.052	978019.1535481788	-7.1015481788199395	978000.4861193001	978019.1535481788	-18.667428878718056	11.565880699898116
742	755	185.315	-47.7406	-5.5984	978014.946	978024.4543827376	-9.508382737636566	978006.6290748001	978024.4543827376	-17.82530793757178	8.316925199935213
743	756	191.514	-47.756	-5.6106	978010.9079999999	978022.754179654	-11.846179654006846	978005.8013543001	978022.754179654	-16.95282535383012	5.106645699823275
744	757	216.24200000000002	-47.773	-5.6157	978001.868	978015.2089911117	-13.34099111170508	977998.7604583	978015.2089911117	-16.448532811715268	3.107541700010188
745	758	194.317	-47.7895	-5.6082	978004.183	978021.8466793487	-17.66367934877053	978005.0457615	978021.8466793487	-16.800917848711833	-0.8627615000586957
746	759	204.521	-47.8049	-5.6197	977998.085	978018.8980287099	-20.813028709962964	978001.7843629	978018.8980287099	-17.11366580997128	-3.6993628999916837
747	760	222.93599999999998	-47.8203	-5.6308	977990.786	978013.4076667354	-22.621666735387407	977995.2838044	978013.4076667354	-18.123862335341983	-4.497804400045425
748	761	235.12900000000002	-47.8333	-5.6424	977985.465	978009.8475381032	-24.382538103265688	977990.3607455	978009.8475381032	-19.486792603274807	-4.8957454999908805
749	762	235.773	-47.851	-5.6554	977985.583	978009.8782327719	-24.295232771895826	977987.8319875	978009.8782327719	-22.04624527192209	-2.2489874999737367
750	763	226.919	-47.8661	-5.6656	977985.327	978012.7922865314	-27.465286531369202	977988.1815182	978012.7922865314	-24.610768331447616	-2.8545181999215856
751	764	213.388	-47.8829	-5.6697	977988.051	978017.042520282	-28.99152028199751	977989.5315194001	978017.042520282	-27.511000881902874	-1.4805194000946358
752	765	221.873	-47.8971	-5.6825	977983.046	978014.6498953796	-31.603895379579626	977984.6566184999	978014.6498953796	-29.99327687965706	-1.6106184999225661
753	766	210.06400000000002	-47.9077	-5.6967	977987.3	978018.5483475807	-31.248347580665722	977986.8523864	978018.5483475807	-31.695961180725135	0.4476136000594124
754	767	196.41	-47.9215	-5.711	977990.214	978023.0188639623	-32.80486396222841	977989.5366432	978023.0188639623	-33.482220762292854	0.6773568000644445
755	768	173.638	-47.9344	-5.7218	977994.93	978030.2426149632	-35.3126149631571	977995.4879925	978030.2426149632	-34.75462246325333	-0.5579924999037758
756	769	160.675	-47.9491	-5.7335	977998.547	978034.4543680678	-35.9073680677684	977998.7421571999	978034.4543680678	-35.712210867903195	-0.19515719986520708
757	770	161.519	-47.9636	-5.7451	977999.58	978034.401820694	-34.82182069402188	977998.281468	978034.401820694	-36.120352693949826	1.2985319999279454
758	771	142.828	-47.9761	-5.7549	978004.1109999999	978040.3488082391	-36.237808239180595	978004.2296433001	978040.3488082391	-36.119164939038455	-0.1186433001421392
759	772	159.783	-47.9917	-5.7675	978001.5329999999	978035.3407192897	-33.80771928979084	977999.7759421999	978035.3407192897	-35.56477708986495	1.757057800074108
760	773	177.831	-48.0049	-5.7782	977997.203	978029.9613899887	-32.7583899886813	977995.2174453001	978029.9613899887	-34.743944688583724	1.9855546999024227
761	774	144.237	-48.0174	-5.7883	978005.797	978040.5161080109	-34.71910801087506	978006.7196116998	978040.5161080109	-33.79649631108623	-0.9226116997888312
762	775	127.566	-48.0333	-5.7714	978005.608	978045.3581682227	-39.75016822270118	978009.8567251998	978045.3581682227	-35.50144302286208	-4.2487251998391
763	776	127.02799999999999	-48.0496	-5.7624	978005.291	978045.362104231	-40.07110423105769	978009.2721709999	978045.362104231	-36.08993323112372	-3.9811709999339655
764	777	129.415	-48.0649	-5.7498	978003.594	978044.3984761866	-40.804476186516695	978007.3587871001	978044.3984761866	-37.039689086494036	-3.7647871000226587
765	778	130.036	-48.0809	-5.741	978002.776	978044.0487504526	-41.2727504526265	978006.6564667	978044.0487504526	-37.392283752560616	-3.880466700065881
766	779	128.987	-48.0991	-5.7326	978003.073	978044.2220520969	-41.14905209688004	978006.7464376999	978044.2220520969	-37.47561439697165	-3.6734376999083906
767	780	135.435	-48.1154	-5.728	978003.71	978042.1488217604	-38.43882176047191	978005.114005	978042.1488217604	-37.034816760453396	-1.4040050000185147
768	781	125.21799999999999	-48.134	-5.7234	978008.184	978045.2210813256	-37.03708132554311	978008.9997310999	978045.2210813256	-36.22135022561997	-0.8157310999231413
769	782	115.208	-48.1494	-5.7195	978014.205	978048.2420189129	-34.037018912960775	978013.0016355	978048.2420189129	-35.2403834129218	1.203364499961026
770	783	106.564	-48.1651	-5.714	978021.4870000001	978050.8126779064	-29.325677906279452	978016.8915402001	978050.8126779064	-33.9211377062602	4.595459799980745
771	784	104.334	-48.1875	-5.6973	978028.505	978051.2034425407	-22.698442540713586	978019.9899461	978051.2034425407	-31.213496440672316	8.51505389995873
772	785	130.47299999999998	-48.203	-5.6882	978026.276	978042.970910743	-16.694910743040964	978014.5873501999	978042.970910743	-28.38356054306496	11.688649800023995
773	786	140.769	-48.2217	-5.6802	978028.553	978039.649845889	-11.09684588899836	978015.1124411	978039.649845889	-24.53740478900727	13.44055890000891
774	787	156.30100000000002	-48.2391	-5.6729	978027.934	978034.7247720779	-6.790772077860311	978013.7996965001	978034.7247720779	-20.92507557780482	14.134303499944508
775	788	166.237	-48.2569	-5.6765	978028.407	978031.7208584471	-3.3138584471307695	978013.7591740999	978031.7208584471	-17.961684347246774	14.647825900116004
776	789	187.783	-48.2746	-5.6805	978027.559	978025.1395240875	2.419475912465714	978009.5402663	978025.1395240875	-15.599257787573151	18.018733700038865
777	790	133.392	-48.2941	-5.6846	978044.286	978042.0056747367	2.280325263272971	978028.5374374001	978042.0056747367	-13.468237336608581	15.748562599881552
778	791	134.634	-48.3111	-5.6892	978048.184	978041.7039545338	6.480045466218144	978029.5459869	978041.7039545338	-12.157967633800581	18.638013100018725
779	792	171.10299999999998	-48.3291	-5.6932	978040.235	978030.515176934	9.719823066028766	978019.43495	978030.515176934	-11.080226933932863	20.80004999996163
780	793	155.363	-48.3457	-5.697	978037.181	978035.4425619539	1.7384380460716784	978025.2484964001	978035.4425619539	-10.194065553834662	11.93250359990634
781	794	162.76	-48.3635	-5.6988	978033.641	978033.1907730963	0.4502269036602229	978023.7758945	978033.1907730963	-9.414878596318886	9.865105499979109
782	795	185.16	-48.3782	-5.6831	978028.195	978025.9955395042	2.1994604957289994	978017.2316746999	978025.9955395042	-8.763864804292098	10.963325300021097
783	796	192.21400000000003	-48.3884	-5.6694	978027.595	978023.574592673	4.020407326985151	978014.6003129999	978023.574592673	-8.974279673071578	12.994687000056729
784	797	151.076	-48.3976	-5.6562	978037.714	978036.0423528949	1.671647105133161	978026.5143548	978036.0423528949	-9.527998094912618	11.19964520004578
785	798	179.018	-48.4105	-5.6384	978032.707	978027.1010358646	5.6059641354950145	978016.3349498002	978027.1010358646	-10.766086064395495	16.37205019989051
786	799	166.41299999999998	-48.4218	-5.6267	978037.062	978030.7868548143	6.275145185762085	978019.1341632	978030.7868548143	-11.652691614232026	17.92783679999411
787	800	132.299	-48.4371	-5.6123	978045.0229999999	978041.066750096	3.9562499038875103	978028.3505894002	978041.066750096	-12.716160695883445	16.672410599770956
788	801	157.534	-48.449	-5.6051	978041.993	978033.149102948	8.843897051992826	978019.5792451999	978033.149102948	-13.569857748108916	22.413754800101742
789	802	144.842	-48.4681	-5.5968	978040.946	978036.9224908422	4.023509157821536	978021.8143149	978036.9224908422	-15.108175942208618	19.131685100030154
790	803	161.36700000000002	-48.4847	-5.5914	978032.574	978031.7259147414	0.8480852586217225	978014.9418475999	978031.7259147414	-16.784067141474225	17.632152400095947
791	804	185.093	-48.5007	-5.584	978024.025	978024.2712480832	-0.24624808318912983	978005.7298268	978024.2712480832	-18.5414212832693	18.29517320008017
792	805	171.42	-48.5165	-5.5763	978027.551	978028.3584684519	-0.8074684519087896	978007.988773	978028.3584684519	-20.36969545192551	19.56222700001672
793	806	174.845	-48.5339	-5.5697	978022.558	978027.1860171376	-4.6280171376420185	978004.6342459999	978027.1860171376	-22.551771137746982	17.923754000104964
794	807	151.536	-48.5496	-5.5632	978023.5	978034.2696084327	-10.76960843265988	978009.7157613001	978034.2696084327	-24.553847132599913	13.784238699940033
795	808	141.278	-48.5651	-5.5512	978022.2409999999	978037.2283403677	-14.987340367748402	978010.5320842	978037.2283403677	-26.696256167721003	11.708915799972601
796	809	129.82399999999998	-48.5808	-5.5374	978019.0759999999	978040.5256400247	-21.449640024802648	978011.4040024	978040.5256400247	-29.121637624688447	7.671997599885799
797	810	116.662	-48.6013	-5.5415	978014.8690000001	978044.6605123853	-29.79151238524355	978013.254401	978044.6605123853	-31.40611138532404	1.6145990000804886
798	811	141.74	-48.6226	-5.5426	978008.7159999999	978036.9365651441	-28.220565144205466	978003.0715793001	978036.9365651441	-33.86498584400397	5.644420699798502
799	812	154.09	-48.6385	-5.5405	978003.353	978033.0870701377	-29.73407013772521	977997.3243059999	978033.0870701377	-35.76276413782034	6.028694000095129
800	813	140.111	-48.661	-5.5333	978002.566	978037.2785155268	-34.712515526800416	977998.8610031	978037.2785155268	-38.4175124267349	3.7049968999344856
801	814	135.498	-48.677	-5.5218	978002.603	978038.5040741732	-35.90107417316176	977998.3571536	978038.5040741732	-40.14692057319917	4.245846400037408
802	815	134.463	-48.6902	-5.5129	978003.2590000001	978038.6701163462	-35.411116346134804	977997.4025410999	978038.6701163462	-41.26757524628192	5.856458900147118
803	816	114.75200000000001	-48.7099	-5.5075	978007.048	978044.6630098011	-37.61500980111305	978002.2015226999	978044.6630098011	-42.46148710115813	4.8464773000450805
804	817	109.49700000000001	-48.7246	-5.4982	978009.663	978046.1255372744	-36.4625372744631	978003.1868194	978046.1255372744	-42.938717874349095	6.476180599885993
805	818	133.41	-48.7432	-5.4868	978012.073	978038.5464359333	-26.473435933352448	977995.4717868	978038.5464359333	-43.07464913337026	16.60121320001781
806	819	138.19899999999998	-48.762	-5.481	978011.4	978036.9683555164	-25.568355516414158	977994.0177735001	978036.9683555164	-42.95058201637585	17.38222649996169
807	820	143.827	-48.7816	-5.4766	978008.695	978035.1553069721	-26.460306972148828	977992.5535144001	978035.1553069721	-42.60179257194977	16.141485599800944
808	821	132.909	-48.7991	-5.473	978009.059	978038.4646763218	-29.405676321825013	977996.267553	978038.4646763218	-42.19712332182098	12.79144699999597
809	822	109.538	-48.8135	-5.474	978015.402	978045.6977772808	-30.295777280814946	978003.7892395001	978045.6977772808	-41.90853778074961	11.612760499934666
810	823	129.74200000000002	-48.8356	-5.4773	978011.2209999999	978039.516121081	-28.295121081057005	977998.0249012	978039.516121081	-41.491219880990684	13.19609879993368
811	824	150.746	-48.8552	-5.479	978006.2159999999	978033.06014115	-26.844141150126234	977991.9586400999	978033.06014115	-41.101501050172374	14.25735990004614
812	825	133.77200000000002	-48.8724	-5.4699	978011.152	978038.1451856372	-26.993185637169518	977997.6812631	978038.1451856372	-40.46392253716476	13.470736899995245
813	826	126.587	-48.8871	-5.4578	978012.55	978040.1568846079	-27.60688460781239	978000.4015407	978040.1568846079	-39.75534390786197	12.14845930004958
814	827	137.578	-48.8999	-5.449	978010.348	978036.6132835529	-26.26528355292976	977997.5005755	978036.6132835529	-39.11270805296954	12.847424500039779
815	828	121.927	-48.9149	-5.4411	978014.228	978041.3111322627	-27.083132262690924	978002.9949277	978041.3111322627	-38.316204562666826	11.233072299975902
816	829	130.15	-48.93	-5.4273	978012.423	978038.5377210708	-26.11472107085865	978001.0873863001	978038.5377210708	-37.45033477072138	11.335613699862733
817	830	119.208	-48.9398	-5.4158	978014.6120000001	978041.7211826612	-27.109182661166415	978004.7332794	978041.7211826612	-36.987903261207975	9.87872060004156
818	831	126.039	-48.9572	-5.3996	978013.8670000001	978039.3381027235	-25.47110272338614	978002.9275726	978039.3381027235	-36.4105301235104	10.93942740012426
819	832	130.029	-48.9691	-5.3905	978014.559	978037.9526293746	-23.393629374564625	978001.7699149001	978037.9526293746	-36.18271447450388	12.789085099939257
820	833	105.23	-48.9869	-5.3845	978019.445	978045.5084492721	-26.063449272187427	978009.7468962	978045.5084492721	-35.76155307213776	9.698103799950331
821	834	91.46	-49.0049	-5.3792	978022.646	978049.6708935186	-27.0248935186537	978014.0204020999	978049.6708935186	-35.650491418666206	8.625597900012508
822	835	91.144	-49.0199	-5.3763	978023.24	978049.7196900314	-26.479690031381324	978013.9943886	978049.7196900314	-35.725301431375556	9.245611399994232
823	836	106.61399999999999	-49.0373	-5.3719	978020.66	978044.8691987551	-24.209198755095713	978008.7764941	978044.8691987551	-36.09270465513691	11.8835059000412
824	837	111.789	-49.0555	-5.3673	978019.822	978043.1941179492	-23.37211794918403	978006.6059187	978043.1941179492	-36.58819924923591	13.216081300051883
825	838	107.09299999999999	-49.0721	-5.363	978022.007	978044.5719045044	-22.564904504455626	978007.5558948	978044.5719045044	-37.016009704442695	14.451105199987069
826	840	85.252	-49.1073	-5.3502	978027.927	978051.1011395538	-23.17413955379743	978013.5518534001	978051.1011395538	-37.54928615374956	14.375146599952132
827	841	98.118	-49.1235	-5.3598	978026.1070000001	978047.2893784384	-21.182378438301384	978010.383388	978047.2893784384	-36.905990438419394	15.72361200011801
828	842	97.492	-49.1331	-5.3715	978026.776	978047.6789976456	-20.90299764566589	978011.3647611999	978047.6789976456	-36.31423644570168	15.41123880003579
829	843	100.27799999999999	-49.154	-5.376	978024.469	978046.8944138333	-22.425413833232597	978011.3265003	978046.8944138333	-35.56791353330482	13.142499700072221
830	844	102.635	-49.1736	-5.3724	978023.19	978046.1061580344	-22.916158034466207	978011.2938575001	978046.1061580344	-34.81230053433683	11.89614249987062
831	845	144.437	-49.1927	-5.3701	978012.548	978033.1608217782	-20.612821778282523	977999.4246971001	978033.1608217782	-33.73612467816565	13.123302899883129
832	846	152.275	-49.2086	-5.3795	978010.6540000001	978030.8988103644	-20.24481036432553	977998.6131844999	978030.8988103644	-32.285625864518806	12.040815500193276
833	847	127.97200000000001	-49.23	-5.3855	978018.55	978038.5034935699	-19.953493569861166	978008.3869416	978038.5034935699	-30.116551969898865	10.163058400037698
834	848	123.49	-49.2455	-5.3927	978020.448	978040.0086885969	-19.560688596917316	978011.862785	978040.0086885969	-28.145903596887365	8.585214999970049
835	849	120.395	-49.2638	-5.3921	978022.16	978040.9541770446	-18.794177044532262	978015.1833350001	978040.9541770446	-25.77084204449784	6.976664999965578
836	850	132.969	-49.2804	-5.3942	978021.43	978037.1072785727	-15.677278572693467	978013.7874179	978037.1072785727	-23.31986067269463	7.642582100001164
